rider_id,rider_name,city,signup_date,rating
568,Rider_568,Mumbai,10/20/2022,4.1
569,Rider_569,Delhi,5/19/2022,4.1
570,Rider_570,Chennai,6/13/2022,4.6
571,Rider_571,Delhi,5/5/2023,3.1
572,Rider_572,Hyderabad,7/7/2023,3.6
573,Rider_573,Mumbai,12/20/2023,4.4
574,Rider_574,Mumbai,2/18/2023,4.4
575,Rider_575,Hyderabad,8/25/2024,3.4
576,Rider_576,Delhi,9/4/2023,4.7
577,Rider_577,Bangalore,6/22/2024,4.7
578,Rider_578,Bangalore,12/22/2024,4.7
579,Rider_579,Delhi,6/1/2023,3.2
580,Rider_580,Bangalore,3/7/2023,3.8
581,Rider_581,Delhi,3/8/2023,4
582,Rider_582,Hyderabad,7/13/2024,3.9
583,Rider_583,Chennai,7/18/2023,3.8
584,Rider_584,Chennai,5/7/2022,4.5
585,Rider_585,Bangalore,6/2/2023,3.8
586,Rider_586,Hyderabad,4/26/2024,3.7
587,Rider_587,Delhi,4/1/2023,4.1
588,Rider_588,Chennai,3/6/2022,3.8
589,Rider_589,Hyderabad,12/16/2023,4.2
590,Rider_590,Delhi,9/9/2022,3.8
591,Rider_591,Chennai,12/8/2023,3.5
592,Rider_592,Hyderabad,2/4/2022,4.3
593,Rider_593,Delhi,5/2/2023,4
594,Rider_594,Bangalore,5/8/2024,4.6
595,Rider_595,Bangalore,5/17/2022,4.9
596,Rider_596,Chennai,6/5/2023,3.3
597,Rider_597,Hyderabad,7/6/2022,3.3
598,Rider_598,Chennai,12/4/2024,3.7
599,Rider_599,Mumbai,5/20/2022,4
600,Rider_600,Mumbai,11/7/2023,3.6
601,Rider_601,Bangalore,5/15/2022,3.1
602,Rider_602,Chennai,6/28/2024,4.9
603,Rider_603,Chennai,11/26/2024,4.2
604,Rider_604,Mumbai,9/11/2023,4.7
605,Rider_605,Hyderabad,12/2/2023,4.1
606,Rider_606,Chennai,11/19/2022,3.6
607,Rider_607,Bangalore,10/1/2023,4.1
608,Rider_608,Chennai,9/15/2024,3.8
609,Rider_609,Delhi,8/3/2024,4.7
610,Rider_610,Hyderabad,8/23/2023,4.1
611,Rider_611,Mumbai,5/28/2023,3.8
612,Rider_612,Mumbai,12/24/2022,4.7
613,Rider_613,Delhi,12/6/2022,3.4
614,Rider_614,Bangalore,7/15/2022,3.3
615,Rider_615,Bangalore,4/16/2022,3.3
616,Rider_616,Hyderabad,7/7/2024,3.1
617,Rider_617,Bangalore,12/3/2022,4
618,Rider_618,Delhi,4/22/2022,3.7
619,Rider_619,Delhi,12/3/2022,4.1
620,Rider_620,Chennai,9/14/2024,4.2
621,Rider_621,Mumbai,2/21/2023,3.7
622,Rider_622,Bangalore,4/20/2022,4
623,Rider_623,Hyderabad,1/2/2024,4.2
624,Rider_624,Delhi,5/22/2024,3
625,Rider_625,Chennai,6/22/2024,3.7
626,Rider_626,Delhi,4/6/2024,3.1
627,Rider_627,Delhi,8/20/2024,3.1
628,Rider_628,Bangalore,12/20/2023,3.6
629,Rider_629,Chennai,4/6/2024,3.2
630,Rider_630,Chennai,2/3/2023,4.6
631,Rider_631,Bangalore,9/4/2024,3.9
632,Rider_632,Hyderabad,7/6/2024,4.3
633,Rider_633,Bangalore,11/9/2022,4
634,Rider_634,Chennai,3/2/2023,3.7
635,Rider_635,Delhi,1/4/2023,3.2
636,Rider_636,Hyderabad,9/10/2024,3.6
637,Rider_637,Delhi,9/23/2023,4.8
638,Rider_638,Mumbai,3/20/2023,3.2
639,Rider_639,Delhi,12/15/2022,4.3
640,Rider_640,Chennai,1/2/2023,3.6
641,Rider_641,Mumbai,12/13/2024,3.4
642,Rider_642,Chennai,10/11/2024,4.1
643,Rider_643,Hyderabad,10/17/2023,3.4
644,Rider_644,Hyderabad,11/10/2022,3.8
645,Rider_645,Chennai,5/21/2024,3
646,Rider_646,Hyderabad,7/22/2023,4.9
647,Rider_647,Bangalore,2/22/2022,3.6
648,Rider_648,Bangalore,2/26/2022,3.9
649,Rider_649,Delhi,4/15/2024,3.6
650,Rider_650,Hyderabad,6/26/2023,4.9
651,Rider_651,Bangalore,6/4/2022,3.6
652,Rider_652,Mumbai,9/3/2022,3.8
653,Rider_653,Mumbai,8/16/2022,4.6
654,Rider_654,Bangalore,10/25/2024,4.4
655,Rider_655,Chennai,11/6/2022,4.8
656,Rider_656,Hyderabad,6/8/2024,4.4
657,Rider_657,Bangalore,6/20/2024,4.3
658,Rider_658,Bangalore,12/16/2022,4.7
659,Rider_659,Hyderabad,9/27/2023,4.6
660,Rider_660,Delhi,6/26/2022,4.3
661,Rider_661,Bangalore,3/18/2024,4.3
662,Rider_662,Delhi,6/13/2023,4
663,Rider_663,Bangalore,9/8/2024,3.4
664,Rider_664,Mumbai,2/24/2022,4.9
665,Rider_665,Chennai,8/18/2024,4.9
666,Rider_666,Chennai,2/21/2023,4.8
667,Rider_667,Bangalore,5/23/2023,4.2
668,Rider_668,Delhi,12/22/2023,5
669,Rider_669,Bangalore,12/4/2024,3
670,Rider_670,Bangalore,3/3/2024,3.2
671,Rider_671,Hyderabad,4/5/2022,3.7
672,Rider_672,Hyderabad,1/17/2023,4.3
673,Rider_673,Mumbai,10/13/2024,4.4
674,Rider_674,Mumbai,5/17/2023,3
675,Rider_675,Mumbai,2/25/2024,3.9
676,Rider_676,Bangalore,10/9/2024,3.3
677,Rider_677,Delhi,6/27/2023,3.6
678,Rider_678,Delhi,10/7/2024,4.7
679,Rider_679,Chennai,7/14/2024,3.2
680,Rider_680,Delhi,6/24/2023,3.9
681,Rider_681,Bangalore,10/1/2022,4
682,Rider_682,Hyderabad,12/11/2024,3.5
683,Rider_683,Chennai,3/22/2022,4.5
684,Rider_684,Delhi,7/19/2023,4.7
685,Rider_685,Chennai,9/19/2024,4.1
686,Rider_686,Chennai,1/28/2024,4.3
687,Rider_687,Bangalore,8/3/2024,4.7
688,Rider_688,Bangalore,5/4/2024,4.1
689,Rider_689,Delhi,2/9/2022,4.5
690,Rider_690,Bangalore,9/4/2024,3.6
691,Rider_691,Hyderabad,2/1/2024,3.6
692,Rider_692,Delhi,3/25/2024,3
693,Rider_693,Hyderabad,9/17/2023,4.9
694,Rider_694,Mumbai,11/26/2023,3.9
695,Rider_695,Chennai,8/20/2024,3
696,Rider_696,Chennai,9/10/2023,3.6
697,Rider_697,Chennai,6/8/2022,4.9
698,Rider_698,Chennai,7/23/2023,3.1
699,Rider_699,Bangalore,11/25/2022,4.2
700,Rider_700,Hyderabad,3/21/2024,3.8
701,Rider_701,Mumbai,10/6/2024,5
702,Rider_702,Mumbai,4/5/2024,3.4
703,Rider_703,Delhi,1/21/2022,3.1
704,Rider_704,Mumbai,2/15/2024,3.8
705,Rider_705,Delhi,11/23/2023,3.3
706,Rider_706,Bangalore,7/16/2024,4
707,Rider_707,Bangalore,1/18/2022,4.6
708,Rider_708,Chennai,10/9/2024,5
709,Rider_709,Bangalore,11/9/2023,4.1
710,Rider_710,Bangalore,9/1/2024,4.2
711,Rider_711,Delhi,11/19/2024,3.4
712,Rider_712,Mumbai,9/11/2022,3.4
713,Rider_713,Mumbai,11/25/2022,4.5
714,Rider_714,Chennai,2/6/2024,4.7
715,Rider_715,Hyderabad,6/16/2023,3.9
716,Rider_716,Delhi,4/11/2024,4.6
717,Rider_717,Bangalore,12/15/2022,4.8
718,Rider_718,Mumbai,11/24/2024,4.6
719,Rider_719,Bangalore,7/5/2023,3.9
720,Rider_720,Delhi,5/12/2023,3.3
721,Rider_721,Delhi,1/25/2023,4.8
722,Rider_722,Delhi,1/1/2022,4.5
723,Rider_723,Delhi,6/26/2022,3.8
724,Rider_724,Bangalore,12/1/2022,4.8
725,Rider_725,Delhi,9/10/2024,3.8
726,Rider_726,Hyderabad,7/13/2024,3.6
727,Rider_727,Chennai,11/6/2022,3.5
728,Rider_728,Delhi,8/5/2023,3.8
729,Rider_729,Chennai,10/13/2024,4.6
730,Rider_730,Delhi,9/3/2022,5
731,Rider_731,Chennai,12/8/2024,4.8
732,Rider_732,Delhi,1/21/2024,4.5
733,Rider_733,Mumbai,4/20/2022,3.4
734,Rider_734,Delhi,12/9/2024,4
735,Rider_735,Mumbai,10/3/2023,5
736,Rider_736,Delhi,9/21/2023,3.7
737,Rider_737,Chennai,12/18/2023,4
738,Rider_738,Mumbai,5/18/2024,4.3
739,Rider_739,Chennai,7/17/2023,3.9
740,Rider_740,Bangalore,4/15/2022,3.5
741,Rider_741,Chennai,8/9/2024,3
742,Rider_742,Mumbai,9/12/2022,3.2
743,Rider_743,Bangalore,8/24/2022,4.3
744,Rider_744,Chennai,10/8/2024,3.9
745,Rider_745,Delhi,12/11/2024,3.4
746,Rider_746,Chennai,11/3/2024,3.7
747,Rider_747,Delhi,9/1/2024,4.3
748,Rider_748,Mumbai,12/13/2022,4
749,Rider_749,Bangalore,2/3/2023,3.9
750,Rider_750,Hyderabad,3/1/2023,3.6
751,Rider_751,Hyderabad,4/1/2022,3.6
752,Rider_752,Hyderabad,12/5/2024,4.9
753,Rider_753,Delhi,6/23/2024,4
754,Rider_754,Hyderabad,11/25/2024,3.8
755,Rider_755,Delhi,6/3/2023,3.6
756,Rider_756,Delhi,1/9/2022,4.9
757,Rider_757,Mumbai,11/3/2023,4.1
758,Rider_758,Hyderabad,2/25/2024,4.1
759,Rider_759,Delhi,9/23/2022,3.5
760,Rider_760,Bangalore,1/22/2023,3.8
761,Rider_761,Mumbai,5/26/2022,4.4
762,Rider_762,Chennai,1/3/2023,3.5
763,Rider_763,Chennai,2/1/2022,4.8
764,Rider_764,Chennai,5/8/2023,3.1
765,Rider_765,Hyderabad,4/22/2023,4.7
766,Rider_766,Delhi,6/18/2022,3.1
767,Rider_767,Delhi,10/12/2022,3.6
768,Rider_768,Chennai,5/28/2022,3.2
769,Rider_769,Mumbai,5/26/2022,3.7
770,Rider_770,Chennai,10/18/2023,4.9
771,Rider_771,Delhi,5/17/2022,3.6
772,Rider_772,Hyderabad,12/25/2023,3.6
773,Rider_773,Mumbai,9/12/2022,3.2
774,Rider_774,Mumbai,7/17/2024,3.8
775,Rider_775,Mumbai,3/21/2023,4
776,Rider_776,Delhi,8/14/2023,3.8
777,Rider_777,Bangalore,4/7/2024,3.8
778,Rider_778,Bangalore,11/7/2022,3.5
779,Rider_779,Mumbai,12/4/2023,3.5
780,Rider_780,Bangalore,3/19/2022,4.8
781,Rider_781,Chennai,2/23/2022,4.2
782,Rider_782,Chennai,1/15/2022,4.1
783,Rider_783,Delhi,1/21/2023,3.3
784,Rider_784,Hyderabad,1/17/2022,3.4
785,Rider_785,Mumbai,3/27/2023,3.6
786,Rider_786,Hyderabad,6/4/2022,3
787,Rider_787,Chennai,11/24/2023,3.3
788,Rider_788,Chennai,9/6/2023,4.1
789,Rider_789,Bangalore,2/1/2024,3.9
790,Rider_790,Hyderabad,3/11/2022,4.7
791,Rider_791,Delhi,11/11/2024,3.2
792,Rider_792,Mumbai,8/16/2024,3.6
793,Rider_793,Bangalore,5/18/2022,4.1
794,Rider_794,Mumbai,3/2/2024,4.5
795,Rider_795,Hyderabad,11/23/2024,4
796,Rider_796,Chennai,4/17/2023,3.5
797,Rider_797,Bangalore,1/6/2023,4.3
798,Rider_798,Bangalore,5/9/2024,4.3
799,Rider_799,Mumbai,2/18/2023,4.7
800,Rider_800,Bangalore,11/5/2022,3.5
801,Rider_801,Bangalore,8/24/2023,3.4
802,Rider_802,Mumbai,1/3/2023,3.8
803,Rider_803,Hyderabad,8/2/2024,3.1
804,Rider_804,Mumbai,6/8/2023,3.4
805,Rider_805,Mumbai,7/5/2022,4.1
806,Rider_806,Hyderabad,3/7/2024,3.9
807,Rider_807,Hyderabad,7/16/2022,4.9
808,Rider_808,Hyderabad,4/3/2024,3.7
809,Rider_809,Bangalore,2/7/2024,4.3
810,Rider_810,Chennai,1/7/2023,4.6
811,Rider_811,Chennai,4/21/2024,3.7
812,Rider_812,Delhi,8/4/2024,4.7
813,Rider_813,Chennai,11/22/2022,4.4
814,Rider_814,Bangalore,8/16/2022,3.9
815,Rider_815,Hyderabad,9/18/2022,3.6
816,Rider_816,Hyderabad,9/22/2024,4.3
817,Rider_817,Delhi,9/14/2023,3.9
818,Rider_818,Bangalore,5/22/2022,3.6
819,Rider_819,Chennai,7/2/2022,3.5
820,Rider_820,Mumbai,3/3/2024,3.1
821,Rider_821,Bangalore,3/20/2023,4.9
822,Rider_822,Mumbai,10/13/2023,4.7
823,Rider_823,Mumbai,6/7/2024,3.1
824,Rider_824,Delhi,11/27/2023,3.6
825,Rider_825,Delhi,6/20/2022,3.5
826,Rider_826,Chennai,4/4/2022,4.5
827,Rider_827,Delhi,2/20/2022,4.9
828,Rider_828,Delhi,12/13/2023,3.3
829,Rider_829,Hyderabad,9/16/2022,3.1
830,Rider_830,Mumbai,4/1/2023,3.5
831,Rider_831,Chennai,4/9/2023,4.7
832,Rider_832,Hyderabad,4/4/2024,3.3
833,Rider_833,Bangalore,2/4/2022,4.5
834,Rider_834,Mumbai,7/10/2022,3
835,Rider_835,Mumbai,6/27/2024,3.7
836,Rider_836,Mumbai,7/27/2022,4.9
837,Rider_837,Bangalore,8/20/2022,3.5
838,Rider_838,Chennai,10/19/2024,3.8
839,Rider_839,Chennai,8/27/2022,4.9
840,Rider_840,Mumbai,12/22/2024,3.2
841,Rider_841,Delhi,12/5/2024,3.5
842,Rider_842,Mumbai,4/15/2024,4
843,Rider_843,Delhi,11/16/2024,3.1
844,Rider_844,Bangalore,3/11/2024,3.4
845,Rider_845,Delhi,8/9/2024,3.3
846,Rider_846,Bangalore,10/23/2023,3.8
847,Rider_847,Hyderabad,11/27/2024,4.9
848,Rider_848,Bangalore,4/11/2023,4.9
849,Rider_849,Mumbai,7/27/2022,3.6
850,Rider_850,Delhi,6/4/2022,4.7
851,Rider_851,Hyderabad,11/28/2024,3.1
852,Rider_852,Chennai,5/25/2023,4.2
853,Rider_853,Chennai,3/14/2022,4.6
854,Rider_854,Chennai,3/2/2023,4.1
855,Rider_855,Chennai,6/4/2022,3.2
856,Rider_856,Mumbai,11/26/2022,4.2
857,Rider_857,Delhi,9/9/2024,3.6
858,Rider_858,Delhi,4/21/2023,3.8
859,Rider_859,Delhi,8/2/2022,4.1
860,Rider_860,Bangalore,4/14/2024,4.2
861,Rider_861,Chennai,11/3/2024,3.9
862,Rider_862,Delhi,3/22/2023,3.1
863,Rider_863,Mumbai,3/14/2024,3.1
864,Rider_864,Bangalore,6/20/2023,4.4
865,Rider_865,Chennai,1/21/2023,4.3
866,Rider_866,Mumbai,9/8/2024,3.1
867,Rider_867,Hyderabad,4/20/2023,4.8
868,Rider_868,Chennai,9/14/2023,4.4
869,Rider_869,Delhi,5/10/2022,4.6
870,Rider_870,Bangalore,9/4/2023,3.1
871,Rider_871,Chennai,5/2/2023,4.4
872,Rider_872,Hyderabad,6/4/2024,4.9
873,Rider_873,Mumbai,5/5/2023,3
874,Rider_874,Hyderabad,12/26/2023,3.5
875,Rider_875,Delhi,5/5/2024,3.2
876,Rider_876,Delhi,9/21/2023,4.9
877,Rider_877,Bangalore,1/19/2024,4.5
878,Rider_878,Delhi,5/12/2022,3.3
879,Rider_879,Chennai,9/3/2023,3.2
880,Rider_880,Bangalore,3/26/2024,4.7
881,Rider_881,Chennai,5/15/2024,4.3
882,Rider_882,Chennai,7/1/2024,3
883,Rider_883,Mumbai,1/14/2023,4.7
884,Rider_884,Bangalore,6/1/2023,3.1
885,Rider_885,Delhi,9/13/2023,3.5
886,Rider_886,Chennai,8/2/2023,3.1
887,Rider_887,Delhi,11/12/2024,4.3
888,Rider_888,Delhi,4/15/2023,3.7
889,Rider_889,Mumbai,9/3/2022,4.1
890,Rider_890,Delhi,8/5/2022,3.4
891,Rider_891,Delhi,8/23/2023,4.2
892,Rider_892,Bangalore,2/18/2023,3.3
893,Rider_893,Mumbai,12/11/2023,4.6
894,Rider_894,Mumbai,12/19/2023,3.8
895,Rider_895,Bangalore,11/2/2024,3.3
896,Rider_896,Delhi,3/25/2024,3.3
897,Rider_897,Mumbai,4/17/2022,4.7
898,Rider_898,Bangalore,7/19/2024,4.6
899,Rider_899,Chennai,4/13/2023,3.8
900,Rider_900,Bangalore,3/19/2023,4
901,Rider_901,Delhi,2/17/2022,3.2
902,Rider_902,Bangalore,10/8/2023,4.4
903,Rider_903,Bangalore,10/21/2022,4.1
904,Rider_904,Hyderabad,12/19/2024,4.7
905,Rider_905,Hyderabad,10/3/2022,4.1
906,Rider_906,Mumbai,5/11/2022,3.9
907,Rider_907,Delhi,8/12/2024,3.5
908,Rider_908,Chennai,7/26/2023,3.5
909,Rider_909,Bangalore,1/2/2024,4.1
910,Rider_910,Hyderabad,2/3/2023,3.7
911,Rider_911,Bangalore,11/3/2022,3.2
912,Rider_912,Bangalore,6/28/2023,3.3
913,Rider_913,Chennai,5/13/2023,3.5
914,Rider_914,Bangalore,12/3/2022,4.1
915,Rider_915,Chennai,2/13/2022,3.7
916,Rider_916,Hyderabad,8/12/2023,3.7
917,Rider_917,Delhi,12/9/2023,4.3
918,Rider_918,Mumbai,9/22/2023,3.4
919,Rider_919,Chennai,10/12/2022,3.9
920,Rider_920,Delhi,12/27/2022,3.1
921,Rider_921,Delhi,5/21/2022,3.6
922,Rider_922,Delhi,3/24/2023,3.2
923,Rider_923,Hyderabad,5/25/2024,4.7
924,Rider_924,Delhi,6/22/2024,4.4
925,Rider_925,Hyderabad,2/14/2023,3.9
926,Rider_926,Delhi,3/6/2023,4.3
927,Rider_927,Chennai,2/6/2024,3.3
928,Rider_928,Chennai,6/9/2024,4.5
929,Rider_929,Hyderabad,3/1/2022,4
930,Rider_930,Mumbai,8/20/2022,4
931,Rider_931,Bangalore,5/20/2022,3.2
932,Rider_932,Mumbai,10/22/2023,4.9
933,Rider_933,Bangalore,9/10/2024,3.4
934,Rider_934,Mumbai,8/23/2024,4.9
935,Rider_935,Chennai,3/9/2023,3.3
936,Rider_936,Chennai,10/22/2022,4.2
937,Rider_937,Delhi,8/6/2024,3.3
938,Rider_938,Delhi,5/2/2022,4.6
939,Rider_939,Bangalore,3/1/2023,4.3
940,Rider_940,Hyderabad,1/19/2024,3.1
941,Rider_941,Mumbai,10/22/2024,4.3
942,Rider_942,Hyderabad,1/8/2023,4.7
943,Rider_943,Hyderabad,3/1/2024,3.8
944,Rider_944,Bangalore,6/27/2022,3.5
945,Rider_945,Mumbai,12/25/2022,3.6
946,Rider_946,Delhi,6/11/2023,4.5
947,Rider_947,Bangalore,12/12/2022,4.4
948,Rider_948,Delhi,4/3/2022,4.2
949,Rider_949,Chennai,3/24/2023,4.3
950,Rider_950,Delhi,1/28/2023,4.9
951,Rider_951,Hyderabad,3/7/2023,3.3
952,Rider_952,Delhi,1/15/2023,4.6
953,Rider_953,Delhi,5/24/2023,3.7
954,Rider_954,Mumbai,5/2/2024,3.8
955,Rider_955,Mumbai,11/26/2023,3.1
956,Rider_956,Chennai,11/19/2022,4.2
957,Rider_957,Hyderabad,2/11/2023,3.3
958,Rider_958,Bangalore,12/24/2024,3.4
959,Rider_959,Hyderabad,11/7/2022,3.7
960,Rider_960,Hyderabad,6/1/2024,3.1
961,Rider_961,Chennai,3/22/2024,3.8
962,Rider_962,Chennai,3/18/2024,4.3
963,Rider_963,Mumbai,12/1/2024,3.4
964,Rider_964,Delhi,1/2/2024,3.9
965,Rider_965,Hyderabad,11/3/2024,3.8
966,Rider_966,Hyderabad,12/24/2022,5
967,Rider_967,Bangalore,2/4/2024,4.5
968,Rider_968,Chennai,7/27/2022,4.3
969,Rider_969,Chennai,9/3/2023,3.3
970,Rider_970,Chennai,3/20/2022,4.1
971,Rider_971,Hyderabad,8/11/2022,4
972,Rider_972,Bangalore,11/4/2024,4
973,Rider_973,Chennai,12/24/2024,4.1
974,Rider_974,Bangalore,2/28/2022,4.2
975,Rider_975,Hyderabad,5/2/2023,4
976,Rider_976,Mumbai,9/22/2024,4.7
977,Rider_977,Mumbai,1/26/2022,4.7
978,Rider_978,Chennai,7/12/2024,4.6
979,Rider_979,Chennai,5/14/2024,4.7
980,Rider_980,Bangalore,1/15/2024,3.4
981,Rider_981,Mumbai,10/11/2023,3.5
982,Rider_982,Hyderabad,7/2/2024,3.9
983,Rider_983,Bangalore,6/20/2022,3.9
984,Rider_984,Delhi,1/11/2024,3.5
985,Rider_985,Mumbai,5/25/2022,4.8
986,Rider_986,Bangalore,11/23/2023,3.6
987,Rider_987,Hyderabad,7/10/2023,4.3
988,Rider_988,Hyderabad,9/7/2023,4.7
989,Rider_989,Chennai,1/15/2024,3.7
990,Rider_990,Mumbai,10/15/2023,3.4
991,Rider_991,Delhi,12/13/2024,4
992,Rider_992,Bangalore,11/11/2024,4.6
993,Rider_993,Bangalore,3/2/2024,3.8
994,Rider_994,Hyderabad,2/24/2024,3.4
995,Rider_995,Bangalore,2/3/2023,4.8
996,Rider_996,Mumbai,4/16/2024,3.8
997,Rider_997,Bangalore,3/25/2023,4.6
998,Rider_998,Chennai,11/25/2022,3.4
999,Rider_999,Hyderabad,11/27/2022,3.3
1000,Rider_1000,Mumbai,10/13/2023,4.6
1001,Rider_1001,Bangalore,12/3/2023,4.8
1002,Rider_1002,Bangalore,2/4/2022,3.6
1003,Rider_1003,Bangalore,10/19/2022,4.9
1004,Rider_1004,Mumbai,2/24/2022,4.9
1005,Rider_1005,Delhi,9/19/2024,3.7
1006,Rider_1006,Hyderabad,7/14/2022,4.2
1007,Rider_1007,Delhi,12/15/2022,3
1008,Rider_1008,Hyderabad,10/1/2022,4.6
1009,Rider_1009,Chennai,6/24/2022,4.3
1010,Rider_1010,Hyderabad,1/2/2024,3.6
1011,Rider_1011,Chennai,12/14/2023,4.7
1012,Rider_1012,Hyderabad,6/22/2023,4.1
1013,Rider_1013,Delhi,9/17/2024,4.1
1014,Rider_1014,Delhi,10/8/2023,4.7
1015,Rider_1015,Hyderabad,4/12/2024,3.3
1016,Rider_1016,Hyderabad,10/23/2022,4.1
1017,Rider_1017,Mumbai,4/21/2024,3
1018,Rider_1018,Delhi,10/5/2023,3.9
1019,Rider_1019,Mumbai,3/14/2024,4.6
1020,Rider_1020,Bangalore,10/27/2023,4.7
1021,Rider_1021,Mumbai,3/20/2022,4.7
1022,Rider_1022,Hyderabad,6/23/2022,4.6
1023,Rider_1023,Bangalore,5/16/2022,4.6
1024,Rider_1024,Delhi,6/11/2022,3.1
1025,Rider_1025,Hyderabad,6/3/2024,4.2
1026,Rider_1026,Mumbai,11/2/2024,4
1027,Rider_1027,Hyderabad,8/1/2023,3.7
1028,Rider_1028,Mumbai,10/3/2023,4.8
1029,Rider_1029,Hyderabad,2/3/2023,4.2
1030,Rider_1030,Delhi,9/12/2023,4.2
1031,Rider_1031,Chennai,10/27/2022,3.2
1032,Rider_1032,Mumbai,4/28/2023,4
1033,Rider_1033,Delhi,12/12/2023,3.4
1034,Rider_1034,Mumbai,6/28/2023,3.6
1035,Rider_1035,Delhi,3/6/2024,3.8
1036,Rider_1036,Bangalore,12/17/2023,5
1037,Rider_1037,Mumbai,10/26/2023,4.4
1038,Rider_1038,Hyderabad,3/11/2022,3.8
1039,Rider_1039,Bangalore,1/8/2023,3.7
1040,Rider_1040,Chennai,3/13/2023,3.9
1041,Rider_1041,Bangalore,5/17/2022,4.5
1042,Rider_1042,Chennai,4/1/2022,4.9
1043,Rider_1043,Mumbai,10/11/2024,4.5
1044,Rider_1044,Hyderabad,5/16/2024,3.7
1045,Rider_1045,Bangalore,3/16/2023,3.2
1046,Rider_1046,Hyderabad,3/17/2024,3
1047,Rider_1047,Delhi,2/9/2023,3.2
1048,Rider_1048,Chennai,8/13/2023,3.8
1049,Rider_1049,Bangalore,9/2/2022,4.5
1050,Rider_1050,Chennai,1/14/2024,5
1051,Rider_1051,Hyderabad,12/2/2024,4.6
1052,Rider_1052,Chennai,9/15/2023,4.6
1053,Rider_1053,Hyderabad,7/5/2022,4
1054,Rider_1054,Hyderabad,4/1/2023,4.1
1055,Rider_1055,Bangalore,6/28/2024,4.8
1056,Rider_1056,Hyderabad,11/2/2024,3.7
1057,Rider_1057,Delhi,9/15/2024,4.9
1058,Rider_1058,Bangalore,7/27/2024,3.3
1059,Rider_1059,Bangalore,3/22/2023,3.3
1060,Rider_1060,Hyderabad,1/16/2022,4.1
1061,Rider_1061,Delhi,7/16/2023,3.7
1062,Rider_1062,Chennai,5/23/2023,3.4
1063,Rider_1063,Hyderabad,11/13/2023,3
1064,Rider_1064,Delhi,3/25/2022,3.2
1065,Rider_1065,Chennai,9/3/2024,3
1066,Rider_1066,Mumbai,4/28/2023,4.7
1067,Rider_1067,Bangalore,2/3/2023,4.3
1068,Rider_1068,Bangalore,1/3/2023,3.3
1069,Rider_1069,Hyderabad,4/1/2024,4.1
1070,Rider_1070,Chennai,9/1/2022,3.8
1071,Rider_1071,Delhi,6/11/2023,3.4
1072,Rider_1072,Delhi,9/11/2024,4.4
1073,Rider_1073,Mumbai,3/17/2023,3.5
1074,Rider_1074,Bangalore,9/14/2023,3
1075,Rider_1075,Mumbai,2/28/2024,3.7
1076,Rider_1076,Bangalore,8/13/2022,3.2
1077,Rider_1077,Delhi,12/2/2022,3.9
1078,Rider_1078,Mumbai,2/14/2022,4.4
1079,Rider_1079,Mumbai,10/10/2022,3.7
1080,Rider_1080,Chennai,1/10/2023,4.8
1081,Rider_1081,Mumbai,8/6/2023,4
1082,Rider_1082,Mumbai,4/9/2022,3.8
1083,Rider_1083,Chennai,6/26/2023,4.2
1084,Rider_1084,Bangalore,1/27/2024,3.2
1085,Rider_1085,Hyderabad,2/1/2023,3.9
1086,Rider_1086,Delhi,9/19/2022,3.3
1087,Rider_1087,Hyderabad,5/23/2024,3.9
1088,Rider_1088,Mumbai,12/8/2024,3.9
1089,Rider_1089,Delhi,6/16/2024,3.2
1090,Rider_1090,Mumbai,10/19/2022,3.3
1091,Rider_1091,Bangalore,5/5/2023,4.6
1092,Rider_1092,Mumbai,9/9/2023,3.9
1093,Rider_1093,Chennai,1/5/2024,4.4
1094,Rider_1094,Bangalore,1/5/2022,4.9
1095,Rider_1095,Delhi,8/21/2024,4.6
1096,Rider_1096,Mumbai,4/6/2024,3.8
1097,Rider_1097,Chennai,4/27/2023,3.7
1098,Rider_1098,Bangalore,3/28/2022,3.8
1099,Rider_1099,Delhi,10/26/2023,4.9
1100,Rider_1100,Hyderabad,2/2/2022,3.3
1101,Rider_1101,Bangalore,10/11/2023,3.7
1102,Rider_1102,Chennai,12/2/2022,4.5
1103,Rider_1103,Hyderabad,11/27/2022,4.4
1104,Rider_1104,Mumbai,1/18/2024,3.4
1105,Rider_1105,Bangalore,1/22/2022,3.4
1106,Rider_1106,Mumbai,7/26/2024,3.4
1107,Rider_1107,Chennai,6/21/2022,4.6
1108,Rider_1108,Chennai,6/25/2023,4.4
1109,Rider_1109,Delhi,11/5/2023,4.6
1110,Rider_1110,Chennai,3/2/2024,4.7
1111,Rider_1111,Hyderabad,8/10/2023,4.5
1112,Rider_1112,Hyderabad,8/9/2023,5
1113,Rider_1113,Hyderabad,7/11/2023,4.1
1114,Rider_1114,Chennai,7/2/2024,3.1
1115,Rider_1115,Bangalore,3/1/2022,4.2
1116,Rider_1116,Hyderabad,2/14/2022,3.7
1117,Rider_1117,Hyderabad,1/21/2023,3.4
1118,Rider_1118,Hyderabad,4/7/2024,3.1
1119,Rider_1119,Chennai,1/21/2022,3.3
1120,Rider_1120,Mumbai,11/18/2024,4.9
1121,Rider_1121,Hyderabad,6/26/2024,4.2
1122,Rider_1122,Mumbai,8/1/2024,3.8
1123,Rider_1123,Bangalore,8/19/2022,4.7
1124,Rider_1124,Mumbai,11/3/2022,4.4
1125,Rider_1125,Hyderabad,1/10/2023,3.5
