shift_id,driver_id,shift_date,hours_online,trips_completed
784,37475,1/1/2026,10.9,5
785,21940,1/2/2026,5.2,7
786,4494,12/4/2025,4.5,23
787,40172,11/28/2025,6.1,10
788,13757,12/26/2025,10.1,6
789,289,11/21/2025,8.2,20
790,43265,12/20/2025,6,24
791,16380,11/24/2025,9.7,25
792,39976,12/2/2025,4.2,19
793,4181,12/16/2025,4.3,11
794,4393,12/10/2025,7.1,22
795,18991,12/12/2025,8.4,6
796,34190,1/1/2026,3.5,3
797,3289,12/26/2025,8.7,10
798,4918,11/26/2025,10.2,18
799,8689,12/13/2025,4,1
800,979,12/10/2025,5.1,18
801,8181,11/25/2025,4.7,17
802,40992,12/17/2025,10.4,1
803,33027,12/21/2025,9.1,21
804,526,12/14/2025,8,14
805,47768,1/8/2026,3,1
806,4715,1/6/2026,7.6,1
807,41997,12/24/2025,5.5,10
808,39770,12/27/2025,7.6,17
809,38663,12/7/2025,1.9,19
810,37643,11/22/2025,7.7,5
811,22962,12/13/2025,8.4,16
812,32413,12/30/2025,10.7,24
813,29608,12/11/2025,8,20
814,31238,11/25/2025,2.2,4
815,18219,12/2/2025,7.8,5
816,11303,11/29/2025,10.8,21
817,39712,12/14/2025,4.2,10
818,47056,1/13/2026,1.9,13
819,31072,11/29/2025,9.4,23
820,27565,11/16/2025,8.1,2
821,21420,12/15/2025,10.9,20
822,31130,11/22/2025,1.4,1
823,20497,11/15/2025,8.7,0
824,35726,12/12/2025,3.1,0
825,17834,12/23/2025,2,9
826,37619,11/25/2025,4.4,8
827,30217,11/30/2025,2.9,7
828,43067,11/29/2025,10.6,7
829,49304,12/19/2025,6.1,1
830,6590,12/5/2025,4.6,14
831,45337,1/1/2026,8.7,24
832,44403,12/1/2025,3.2,18
833,6051,1/3/2026,2.2,7
834,9547,1/4/2026,7.4,23
835,18548,12/31/2025,4.3,22
836,20629,12/3/2025,6.2,13
837,41987,12/21/2025,7.5,25
838,34214,1/5/2026,8.2,7
839,8363,1/5/2026,8.1,15
840,459,11/27/2025,2.2,23
841,9861,12/2/2025,3.5,19
842,27002,1/10/2026,6.4,15
843,23848,1/8/2026,10,8
844,20041,12/20/2025,5.7,21
845,49430,12/1/2025,6.1,12
846,47553,1/4/2026,5.4,21
847,23864,11/29/2025,1.3,16
848,14346,11/22/2025,7.1,6
849,38380,12/9/2025,5.8,14
850,14824,11/25/2025,2.3,24
851,23975,12/21/2025,6.6,11
852,37604,11/25/2025,3.2,24
853,40467,12/25/2025,2.9,1
854,38288,11/16/2025,1.7,4
855,20861,12/31/2025,2.6,15
856,37436,1/7/2026,6.7,7
857,36489,11/17/2025,4,15
858,30982,1/10/2026,6,6
859,2334,11/25/2025,3.6,12
860,48766,12/26/2025,2.3,3
861,1540,12/8/2025,4.3,14
862,43386,12/26/2025,9.4,6
863,20854,12/19/2025,7,15
864,29158,11/28/2025,4.7,14
865,46308,1/3/2026,5.3,8
866,38411,12/1/2025,9.7,15
867,19838,11/15/2025,9.1,7
868,26753,11/16/2025,6.2,3
869,21110,1/8/2026,4,14
870,48132,11/29/2025,7.8,16
871,14976,11/24/2025,4.1,0
872,5675,12/2/2025,5.3,15
873,38809,12/16/2025,4.7,15
874,12333,11/18/2025,2.6,25
875,47292,11/19/2025,5.4,15
876,1428,12/14/2025,5.5,21
877,6809,12/22/2025,3.6,6
878,47411,11/22/2025,6.4,8
879,40724,11/30/2025,5.9,22
880,40621,1/4/2026,2.3,19
881,18900,12/1/2025,1.9,4
882,31728,12/9/2025,10.3,7
883,14654,1/7/2026,6,11
884,35149,1/7/2026,9.4,13
885,44907,12/3/2025,1.2,4
886,20137,11/30/2025,3.7,6
887,20982,12/19/2025,9.4,20
888,890,11/24/2025,1.2,16
889,19791,12/25/2025,1.6,7
890,16055,1/11/2026,10.2,9
891,46111,12/21/2025,8.3,15
892,4879,12/28/2025,6.8,10
893,24158,12/7/2025,4.3,19
894,34195,12/2/2025,3.2,24
895,40513,1/9/2026,10.8,3
896,13008,11/14/2025,10.6,9
897,14963,12/29/2025,2.9,12
898,30891,1/4/2026,7.9,8
899,12421,12/19/2025,8.2,24
900,42308,12/19/2025,9.8,18
901,8603,12/10/2025,3.5,2
902,11786,12/16/2025,3.9,0
903,47639,1/10/2026,7.6,20
904,18071,11/21/2025,6.7,25
905,38573,12/12/2025,6.4,19
906,48584,12/4/2025,1.1,8
907,44464,12/21/2025,4.9,13
908,46240,11/29/2025,9.7,25
909,6392,11/22/2025,5.6,7
910,47566,12/4/2025,3.6,6
911,31273,12/5/2025,8.8,13
912,35773,12/2/2025,3.9,15
913,17588,11/29/2025,9.6,4
914,12588,12/4/2025,2.4,20
915,14449,12/14/2025,7.5,12
916,44015,11/30/2025,3.4,25
917,44206,11/19/2025,8.8,25
918,34445,11/17/2025,5.4,6
919,36033,12/17/2025,6.8,19
920,20524,1/10/2026,8.2,21
921,31507,12/21/2025,2.9,0
922,16581,12/16/2025,1,7
923,3714,1/10/2026,7.8,5
924,41203,12/31/2025,6.8,4
925,19337,12/16/2025,4.5,23
926,14445,11/15/2025,1.4,9
927,40600,11/16/2025,4.3,7
928,5175,12/17/2025,2.9,2
929,27949,1/6/2026,3.7,5
930,22023,12/23/2025,9.4,4
931,38581,12/27/2025,4,6
932,11351,11/22/2025,5.6,14
933,14008,12/29/2025,2.1,24
934,34486,11/30/2025,9.7,2
935,37043,1/8/2026,5.4,25
936,40342,12/25/2025,8.1,23
937,34964,12/29/2025,4.2,25
938,279,1/12/2026,2.3,16
939,38190,12/17/2025,5.8,2
940,40023,12/4/2025,6.2,5
941,18994,1/3/2026,6.2,1
942,49498,12/31/2025,2.1,3
943,11288,12/7/2025,10,19
944,49857,11/30/2025,7,2
945,23361,1/13/2026,6.2,5
946,47927,12/22/2025,7,16
947,30783,12/8/2025,1.4,20
948,49904,12/13/2025,2.8,8
949,26119,1/11/2026,8.8,16
950,27722,12/8/2025,5.3,20
951,37436,11/25/2025,3.9,8
952,35333,11/30/2025,8.1,8
953,34893,12/18/2025,4.3,18
954,36411,12/28/2025,7.9,21
955,7353,1/9/2026,10.2,15
956,46212,1/2/2026,8.3,8
957,11696,12/1/2025,10.4,3
958,25608,11/17/2025,7,21
959,11122,11/25/2025,10.2,18
960,25367,11/25/2025,9.2,21
961,4599,11/23/2025,3.7,3
962,19643,12/12/2025,9,1
963,44132,11/28/2025,7,24
964,34189,1/1/2026,8.1,19
965,45494,12/9/2025,6.4,15
966,12165,12/20/2025,5,1
967,9606,12/23/2025,10,15
968,27384,1/4/2026,7.9,2
969,18146,12/13/2025,1.1,24
970,35706,11/22/2025,3.1,17
971,37845,12/14/2025,8.3,13
972,22921,12/16/2025,1.9,3
973,22272,12/27/2025,9.9,1
974,35171,12/4/2025,5.9,7
975,28803,1/9/2026,10.4,13
976,2622,12/8/2025,10.6,19
977,7469,12/4/2025,8.5,0
978,1282,12/2/2025,6,16
979,10178,12/22/2025,9.1,0
980,42250,12/8/2025,7.2,4
981,25488,11/19/2025,10.6,21
982,34104,12/21/2025,5.3,23
983,9935,12/22/2025,5,0
984,47279,12/20/2025,6.7,17
985,551,11/20/2025,4.2,18
986,9947,12/19/2025,8.7,6
987,417,12/11/2025,7.1,4
988,12026,12/30/2025,2.1,4
989,45221,11/15/2025,5.9,8
990,17202,12/2/2025,3.2,20
991,31007,12/4/2025,10.1,11
992,25319,12/23/2025,8.8,1
993,3641,12/31/2025,5.6,15
994,7946,11/19/2025,2,12
995,27688,1/11/2026,8.1,21
996,15470,11/14/2025,9.9,25
997,34901,1/9/2026,10.5,2
998,32504,12/12/2025,9.9,13
999,797,12/20/2025,4.1,22
1000,10953,12/4/2025,8.9,11
1001,6750,12/7/2025,2.9,15
1002,33611,11/21/2025,1.1,3
1003,16746,12/8/2025,3.1,13
1004,40899,11/30/2025,5.5,24
1005,3895,11/17/2025,4.1,19
1006,25280,12/26/2025,1.4,0
1007,5569,12/28/2025,2.3,12
1008,11293,11/23/2025,4.7,14
1009,15735,1/13/2026,3.3,4
1010,19023,1/8/2026,9.4,9
1011,43777,12/18/2025,6.9,3
1012,18566,1/3/2026,1,15
1013,5541,12/25/2025,8.2,6
1014,36724,12/7/2025,5.1,1
1015,21183,12/22/2025,6.2,12
1016,2199,12/16/2025,3.6,23
1017,26792,12/18/2025,10.1,24
1018,15075,12/8/2025,4.6,4
1019,21125,12/9/2025,3.4,22
1020,41884,1/2/2026,8.2,17
1021,42685,11/26/2025,8.3,2
1022,11290,12/8/2025,8.9,6
1023,15814,12/22/2025,5.7,23
1024,22817,12/25/2025,3,2
1025,21676,12/25/2025,1.2,11
1026,13554,12/5/2025,9.8,21
1027,2422,1/3/2026,3.2,23
1028,24783,12/25/2025,6.6,8
1029,25294,12/2/2025,6.5,15
1030,42557,12/31/2025,10.5,21
1031,30970,11/15/2025,9.1,10
1032,36819,11/29/2025,8,20
1033,24483,12/24/2025,6.1,14
1034,2385,12/7/2025,10.4,17
1035,2046,11/23/2025,2.2,24
1036,9462,12/27/2025,2,10
1037,27222,12/12/2025,5,19
1038,6,11/26/2025,4.6,16
1039,41004,11/19/2025,3.2,21
1040,30853,11/25/2025,1.8,21
1041,23290,12/24/2025,1.1,3
1042,2664,12/15/2025,2.4,9
1043,35357,1/10/2026,2.2,21
1044,1288,12/16/2025,10.1,14
1045,1693,12/10/2025,2.1,13
1046,41590,12/25/2025,9.7,18
1047,3816,12/4/2025,3.9,19
1048,33214,12/3/2025,3.7,5
1049,22496,1/6/2026,7.6,15
1050,48610,12/12/2025,7.7,25
1051,48661,11/18/2025,8.8,2
1052,20113,12/4/2025,1.8,16
1053,27575,12/1/2025,4.9,4
1054,29482,12/22/2025,6.9,4
1055,27935,12/12/2025,4,21
1056,48238,12/16/2025,6,24
1057,4172,12/23/2025,6.1,6
1058,34077,1/10/2026,8.6,20
1059,20346,1/2/2026,10.8,21
1060,19750,11/22/2025,3.6,1
1061,21009,12/12/2025,6.6,6
1062,28883,11/15/2025,7.8,9
1063,43691,12/16/2025,4.5,24
1064,14429,12/17/2025,8.7,14
1065,39239,12/15/2025,7.9,18
1066,11752,11/29/2025,1.1,14
1067,27125,1/7/2026,1.5,25
1068,39876,12/21/2025,1.6,11
1069,9473,12/27/2025,5.9,7
1070,32268,12/23/2025,9.9,7
1071,28651,1/1/2026,1.3,11
1072,6829,1/5/2026,9.2,2
1073,1806,11/24/2025,1.8,12
1074,43680,12/1/2025,4.6,23
1075,31849,12/21/2025,2,21
1076,17122,11/17/2025,9.3,1
1077,27839,12/30/2025,2.6,23
1078,13967,12/10/2025,8.8,21
1079,38,12/24/2025,6.6,7
1080,16636,11/22/2025,10.5,3
1081,2476,1/7/2026,1.4,18
1082,14235,12/30/2025,1.2,12
1083,11823,11/27/2025,2,17
1084,44599,12/21/2025,2.6,5
1085,8515,12/11/2025,2.5,23
1086,32442,12/9/2025,3.7,25
1087,49302,12/16/2025,3.9,17
1088,3581,11/21/2025,9.6,12
1089,18943,11/28/2025,6.6,15
1090,29182,1/8/2026,9.5,2
1091,9066,12/15/2025,1.7,9
1092,31621,1/1/2026,5.8,22
1093,205,12/5/2025,8.3,11
1094,10168,1/7/2026,8.7,14
1095,6570,12/12/2025,1.2,7
1096,29065,11/20/2025,6,0
1097,14712,12/19/2025,9.3,3
1098,36961,12/9/2025,10.3,10
1099,46481,11/22/2025,6.6,24
1100,27890,1/10/2026,9,17
1101,12405,11/28/2025,7.4,21
1102,33472,12/28/2025,1.8,12
1103,35131,11/16/2025,3.8,13
1104,40575,11/24/2025,4.9,8
1105,49239,11/26/2025,3.2,4
1106,20820,11/16/2025,2.1,15
1107,16357,11/16/2025,4.1,18
1108,38891,11/30/2025,4.2,5
1109,45160,1/4/2026,6.4,23
1110,27246,1/8/2026,9.6,17
1111,18697,12/23/2025,8.6,19
1112,40378,11/15/2025,2.4,14
1113,45335,12/29/2025,10.1,10
1114,22937,12/1/2025,1.8,22
1115,10160,11/28/2025,7.5,3
1116,21758,12/5/2025,6.2,17
1117,26187,11/15/2025,8.9,4
1118,21884,12/29/2025,2.9,15
1119,16591,12/7/2025,6.2,7
1120,33998,11/14/2025,10.3,12
1121,42144,12/7/2025,9.8,17
1122,24155,11/17/2025,2.3,9
1123,21058,12/21/2025,1.4,11
1124,13375,12/14/2025,9.9,20
1125,39907,1/3/2026,2,25
1126,42355,12/15/2025,9.1,15
1127,24590,11/15/2025,6.2,10
1128,16496,12/22/2025,4,18
1129,24509,1/9/2026,10.6,6
1130,15473,11/25/2025,5.6,4
1131,13127,12/16/2025,10.6,0
1132,4955,11/24/2025,6.5,7
1133,45485,12/16/2025,10.8,3
1134,11766,11/28/2025,9.3,8
1135,41600,1/6/2026,7.6,3
1136,17053,12/24/2025,5.9,3
1137,32060,1/3/2026,2.2,12
1138,9922,12/1/2025,2,17
1139,13671,12/22/2025,10.5,22
1140,39875,12/19/2025,3.7,22
1141,43417,12/7/2025,4.9,10
1142,24327,1/4/2026,11,24
1143,4870,12/6/2025,6.6,11
1144,34860,12/31/2025,1.4,10
1145,13833,12/27/2025,2.5,2
1146,5949,11/23/2025,5.2,18
1147,47619,12/28/2025,4.6,10
1148,24007,1/7/2026,7.9,13
1149,12760,12/23/2025,8,8
1150,5077,11/25/2025,10.4,14
1151,18926,1/7/2026,5.1,12
1152,11831,11/20/2025,7.8,13
1153,6748,1/5/2026,5.6,2
1154,25963,1/8/2026,10.5,10
1155,45435,1/10/2026,5,25
1156,310,1/1/2026,8.7,9
1157,3561,11/30/2025,10.7,22
1158,36270,12/13/2025,10.5,20
1159,15939,11/20/2025,10.3,19
1160,145,12/2/2025,5.6,21
1161,28756,1/12/2026,8.7,6
1162,16153,12/15/2025,2.2,12
1163,18480,12/14/2025,4.9,19
1164,1945,12/13/2025,9.3,9
1165,31563,11/23/2025,4.1,7
1166,42791,1/12/2026,2.3,19
1167,47704,12/17/2025,3.1,7
1168,45117,1/10/2026,8,22
1169,39994,1/3/2026,7.9,24
1170,6226,12/1/2025,9.2,2
1171,8289,12/25/2025,3.7,21
1172,10664,11/19/2025,6.4,1
1173,34750,11/17/2025,6,18
1174,41494,12/6/2025,1.4,4
1175,21938,12/26/2025,8.3,19
1176,16419,12/2/2025,4.6,7
1177,37744,1/12/2026,6.3,22
1178,40190,12/17/2025,3,12
1179,28686,1/13/2026,9.6,11
1180,9732,11/22/2025,9.6,16
1181,13809,11/30/2025,5.9,15
1182,21847,12/31/2025,2.4,14
1183,8087,12/12/2025,3,10
1184,33145,11/16/2025,7.8,12
1185,13538,12/12/2025,1.4,25
1186,1825,12/19/2025,10.5,14
1187,32208,12/11/2025,4.5,16
1188,33141,12/28/2025,8.6,24
1189,41079,1/11/2026,3,4
1190,37750,12/20/2025,8,0
1191,338,1/9/2026,8.8,1
1192,40741,11/22/2025,5.2,9
1193,13214,11/16/2025,7.9,18
1194,20959,12/25/2025,1.1,0
1195,44754,12/13/2025,1.4,1
1196,25380,12/14/2025,3.1,1
1197,35047,12/19/2025,9.2,7
1198,2932,12/20/2025,10.7,25
1199,38031,12/18/2025,9.2,24
1200,10298,1/13/2026,9.9,2
1201,3254,12/24/2025,7.6,12
1202,9191,12/23/2025,6.2,8
1203,24932,11/21/2025,5.2,14
1204,38501,12/1/2025,8.8,8
1205,9981,12/29/2025,7.6,10
1206,44792,12/23/2025,8.2,7
1207,46168,12/30/2025,4.3,23
1208,43216,1/12/2026,7.2,13
1209,9218,11/19/2025,10.3,15
1210,36202,11/27/2025,3.3,0
1211,17028,11/26/2025,9.6,9
1212,5765,12/5/2025,8.5,24
1213,22744,12/30/2025,11,16
1214,34076,12/18/2025,5.6,23
1215,21211,1/8/2026,7.8,15
1216,26756,12/11/2025,5.3,21
1217,4593,1/1/2026,9.3,12
1218,20270,11/30/2025,1.1,14
1219,29063,12/30/2025,8.7,25
1220,43599,12/22/2025,8.9,7
1221,1389,11/26/2025,7.5,1
1222,20266,12/14/2025,1.8,12
1223,49871,12/4/2025,3.4,1
1224,48480,11/20/2025,3.1,0
1225,40888,12/27/2025,2.3,16
1226,19127,12/30/2025,10.8,7
1227,29854,11/23/2025,9,8
1228,46142,1/11/2026,4.5,9
1229,2576,12/26/2025,3.5,15
1230,15071,1/7/2026,6.4,10
1231,11070,12/11/2025,2.3,19
1232,40084,12/2/2025,7.7,2
1233,22280,12/3/2025,5.7,23
1234,19808,12/29/2025,4.6,25
1235,21563,11/24/2025,6.5,9
1236,49123,12/21/2025,5.9,13
1237,7407,12/24/2025,3.7,15
1238,28904,11/30/2025,10,12
1239,23794,11/27/2025,1.6,25
1240,33645,12/22/2025,9.4,7
1241,40642,11/25/2025,8.1,15
1242,38593,1/10/2026,3.5,15
1243,6636,12/7/2025,9.4,19
1244,2347,12/21/2025,8.7,25
1245,27727,12/7/2025,5.2,7
1246,27710,1/12/2026,10.3,13
1247,16002,11/17/2025,1.8,21
1248,25771,1/5/2026,2.4,19
1249,49273,11/17/2025,5.8,0
1250,4702,12/22/2025,7.9,6
1251,30619,12/23/2025,5.5,19
1252,2520,12/9/2025,3.9,8
1253,7484,11/26/2025,11,5
1254,40055,12/31/2025,10.3,17
1255,2316,1/13/2026,7.9,20
1256,7680,11/17/2025,3.8,17
1257,16140,1/10/2026,1.5,10
1258,13869,1/13/2026,10.8,20
1259,44768,11/19/2025,10.9,23
1260,700,11/17/2025,3.6,0
1261,16194,11/26/2025,2.5,5
1262,6841,11/24/2025,6.9,16
1263,20666,12/1/2025,6.5,13
1264,31707,12/22/2025,3.8,4
1265,9974,12/31/2025,4.1,16
1266,416,11/14/2025,10,1
1267,44904,12/8/2025,3.1,21
1268,11116,12/31/2025,5.3,19
1269,44104,1/8/2026,3.3,12
1270,28526,12/9/2025,1.7,8
1271,40598,11/24/2025,10.2,6
1272,47242,11/30/2025,4.5,9
1273,35006,1/12/2026,4.8,4
1274,38971,12/20/2025,4.5,23
1275,5466,11/21/2025,10.7,2
1276,10604,1/13/2026,5.2,4
1277,21102,11/14/2025,8.9,17
1278,27253,1/5/2026,5.8,6
1279,18433,12/5/2025,4.6,19
1280,1616,12/7/2025,6.8,20
1281,42704,12/6/2025,4.1,14
1282,49471,12/31/2025,8.3,25
1283,40205,11/19/2025,6.7,18
1284,30444,1/3/2026,8,8
1285,43972,12/26/2025,7.7,13
1286,3745,11/22/2025,6.5,12
1287,36976,11/26/2025,5.8,23
1288,13946,12/3/2025,5.1,0
1289,11300,1/2/2026,8.3,8
1290,41555,12/21/2025,8.4,3
1291,33459,12/12/2025,5.2,20
1292,4831,12/15/2025,9.3,15
1293,9025,12/20/2025,5.4,20
1294,31371,11/19/2025,2.7,18
1295,29970,11/17/2025,7.6,5
1296,42423,12/19/2025,6.8,8
1297,46434,12/4/2025,5.6,20
1298,47011,12/25/2025,8.6,2
1299,48453,1/10/2026,10.3,0
1300,2751,12/30/2025,2.2,13
1301,9721,11/24/2025,2,1
1302,42248,12/27/2025,1.5,25
1303,3985,1/13/2026,1.9,15
1304,28090,12/23/2025,10.6,15
1305,18756,12/7/2025,5.8,2
1306,1391,11/16/2025,9.4,15
1307,31585,1/13/2026,3.7,20
1308,32516,12/20/2025,10.2,23
1309,21316,1/12/2026,7.5,15
1310,22777,12/7/2025,8.2,1
1311,32950,1/4/2026,6.8,0
1312,10574,11/26/2025,3.9,17
1313,16770,1/10/2026,8.6,7
1314,48429,11/19/2025,9.7,25
1315,44120,11/26/2025,5.6,1
1316,20713,11/30/2025,2.2,4
1317,7120,12/1/2025,2.5,22
1318,48481,11/18/2025,6.2,22
1319,13008,12/13/2025,10.1,6
1320,23818,11/19/2025,10.9,10
1321,5773,11/30/2025,9,7
1322,3404,12/29/2025,7,12
1323,15256,12/2/2025,7.9,10
1324,29835,12/13/2025,7,0
1325,43444,11/15/2025,3.7,0
1326,547,12/9/2025,5.6,18
1327,27901,12/24/2025,8,6
1328,42297,1/10/2026,5.2,6
1329,46197,12/21/2025,10.6,4
1330,24069,12/23/2025,6.9,22
1331,23004,11/19/2025,1.5,25
1332,41338,12/21/2025,8.4,6
1333,22786,1/3/2026,5.1,3
1334,18928,1/9/2026,10.6,2
1335,37570,12/28/2025,1.7,10
1336,10731,12/10/2025,3.8,25
1337,37164,11/21/2025,8.9,7
1338,286,12/26/2025,2.6,18
1339,21812,12/30/2025,1.8,0
1340,43387,11/27/2025,2.4,5
1341,7342,1/6/2026,10.9,23
1342,9417,12/19/2025,10.7,19
1343,15181,11/25/2025,7.5,17
1344,2812,12/29/2025,1.4,8
1345,13590,11/14/2025,2.2,9
1346,36000,12/31/2025,10.5,0
1347,48403,1/9/2026,6.6,3
1348,25065,12/19/2025,4.1,25
1349,17411,12/23/2025,5.5,7
1350,34554,12/12/2025,9.3,13
1351,20252,1/12/2026,6.5,22
1352,16940,12/18/2025,6.2,21
1353,37660,12/5/2025,6.2,14
1354,9677,12/29/2025,7.9,15
1355,49753,12/20/2025,8.5,25
1356,41264,11/18/2025,9,1
1357,1755,1/2/2026,1.2,12
1358,30758,12/15/2025,11,13
1359,8095,12/27/2025,5.9,24
1360,29484,12/30/2025,2.3,11
1361,37968,12/5/2025,4.6,24
1362,11854,1/3/2026,3.6,4
1363,39661,1/11/2026,10.2,12
1364,25064,11/15/2025,2.8,0
1365,49494,1/13/2026,4.3,15
1366,6570,12/5/2025,5.9,9
1367,38252,12/6/2025,2.2,11
1368,38572,12/2/2025,4.7,25
1369,12181,1/5/2026,7.9,25
1370,20915,1/12/2026,3.1,18
1371,2859,12/5/2025,7.6,0
1372,36819,1/10/2026,8.3,9
1373,15605,1/7/2026,5.4,12
1374,39379,12/23/2025,6.8,1
1375,7136,12/4/2025,3.8,15
1376,43920,12/20/2025,5.6,3
1377,21515,12/11/2025,6.1,2
1378,40742,11/26/2025,3.5,10
1379,28103,12/2/2025,7.6,4
1380,1726,12/5/2025,9.9,0
1381,44583,12/3/2025,9.8,10
1382,523,12/31/2025,3.2,19
1383,42563,12/16/2025,8.2,1
1384,20711,1/3/2026,4.3,14
1385,17857,12/2/2025,4,2
1386,36362,12/18/2025,4,13
1387,14192,11/23/2025,8,20
1388,134,12/31/2025,7.1,7
1389,39359,1/5/2026,7.8,10
1390,1148,12/13/2025,1.7,22
1391,10365,11/17/2025,5.3,1
1392,8016,11/20/2025,4.8,17
1393,6859,1/9/2026,9.9,7
1394,16234,11/29/2025,4,22
1395,5357,12/21/2025,2.6,0
1396,37346,12/16/2025,5,12
1397,35018,12/1/2025,6.4,23
1398,13699,1/8/2026,4.2,20
1399,45798,1/3/2026,9.2,3
1400,44793,12/24/2025,7,25
1401,12807,11/24/2025,9.4,23
1402,22295,12/4/2025,9.2,17
1403,24976,12/17/2025,2.8,21
1404,32176,11/24/2025,6.4,2
1405,49405,11/17/2025,8.1,7
1406,36436,11/20/2025,5.5,13
1407,34918,1/9/2026,2.8,13
1408,48943,11/29/2025,1,17
1409,23605,11/26/2025,1.7,4
1410,1413,1/8/2026,10.9,3
1411,39045,12/28/2025,4.8,11
1412,26011,11/20/2025,8.9,16
1413,45188,12/4/2025,1.2,23
1414,30850,11/23/2025,8.6,21
1415,33639,12/18/2025,3.6,23
1416,47444,12/12/2025,7.1,12
1417,6679,12/12/2025,6.2,20
1418,44367,12/25/2025,5.9,24
1419,43364,11/20/2025,9.1,25
1420,26653,12/17/2025,7.8,8
1421,436,12/17/2025,4.5,25
1422,24373,11/27/2025,5,15
1423,24653,11/23/2025,9.9,24
1424,28082,12/27/2025,3.1,15
1425,49128,12/22/2025,8.5,6
1426,40997,11/24/2025,7.2,6
1427,30874,11/25/2025,4.4,1
1428,13672,12/23/2025,11,0
1429,47297,12/3/2025,4.7,20
1430,33242,11/20/2025,10,0
1431,24922,12/26/2025,1.3,7
1432,45759,11/23/2025,8.5,25
1433,37945,11/30/2025,1.6,22
1434,12644,11/26/2025,6.2,10
1435,8091,12/11/2025,9.6,24
1436,44562,1/2/2026,3.1,17
1437,841,11/23/2025,3.6,14
1438,22935,12/20/2025,9.1,5
1439,18923,12/10/2025,6.1,23
1440,28909,12/14/2025,2.1,7
1441,8622,12/10/2025,5.8,13
1442,45533,12/10/2025,3.1,10
1443,42095,12/29/2025,10.5,17
1444,13419,11/30/2025,11,18
1445,12632,12/25/2025,11,15
1446,36021,11/23/2025,8.6,9
1447,5353,12/24/2025,6.6,18
1448,44029,1/11/2026,7,5
1449,2959,1/2/2026,6.1,8
1450,11206,1/3/2026,1.1,23
1451,31998,11/30/2025,9.4,9
1452,26437,12/20/2025,10.2,2
1453,46110,12/28/2025,2,17
1454,29845,11/14/2025,11,5
1455,7486,11/15/2025,8.6,15
1456,38813,11/30/2025,4.3,21
1457,39410,12/29/2025,8.3,5
1458,22663,12/17/2025,5.1,13
1459,11356,12/20/2025,9,9
1460,20949,12/20/2025,1.7,9
1461,33343,1/8/2026,2.1,8
1462,28902,12/26/2025,4.9,22
1463,9863,12/23/2025,10.8,13
1464,46920,1/6/2026,5.1,15
1465,11766,12/13/2025,6.5,14
1466,37322,12/16/2025,6.4,9
1467,455,12/23/2025,4.8,6
1468,17288,1/4/2026,2.7,15
1469,35234,12/10/2025,3.8,13
1470,9296,12/12/2025,3.9,1
1471,46546,11/21/2025,6.9,12
1472,49871,12/26/2025,7.6,8
1473,44511,12/12/2025,7.3,17
1474,30453,1/3/2026,9.3,6
1475,39930,12/30/2025,2.2,13
1476,5226,12/30/2025,5.8,4
1477,39730,12/2/2025,10.9,9
1478,45174,11/29/2025,9,3
1479,28585,1/11/2026,9.2,1
1480,4085,1/4/2026,2.2,1
1481,45671,12/4/2025,9.9,22
1482,25193,12/17/2025,5.1,5
1483,49652,11/30/2025,6.8,16
1484,29235,11/17/2025,6.2,14
1485,45129,11/23/2025,1.1,2
1486,9493,11/17/2025,5.1,19
1487,10930,11/19/2025,3.7,7
1488,3563,12/13/2025,7.8,25
1489,10460,11/29/2025,1.8,2
1490,27801,12/23/2025,4.8,20
1491,19331,11/18/2025,8.8,1
1492,49345,1/6/2026,3.7,4
1493,38036,11/22/2025,8.4,4
1494,34033,1/12/2026,10.2,6
1495,11471,1/1/2026,8.2,14
1496,11230,12/13/2025,6.8,11
1497,41569,12/13/2025,3.1,11
1498,29267,11/26/2025,2,10
1499,49784,11/26/2025,6.9,17
1500,16843,1/6/2026,7.9,7
1501,38051,1/13/2026,9.3,2
1502,46016,11/19/2025,2.9,2
1503,7391,12/29/2025,9.4,17
1504,4433,12/20/2025,7.3,7
1505,14392,12/4/2025,7,11
1506,46912,11/17/2025,10.6,12
1507,26308,12/8/2025,5.6,16
1508,16581,12/12/2025,5.3,22
1509,43751,11/19/2025,10.4,19
1510,11227,11/23/2025,2.6,25
1511,46545,11/27/2025,6.7,21
1512,42622,12/16/2025,4.3,10
1513,28031,11/19/2025,1.6,10
1514,42125,12/5/2025,5.3,19
1515,18110,12/2/2025,7.6,24
1516,40144,12/4/2025,3,14
1517,27036,1/4/2026,5.9,20
1518,26007,12/28/2025,1.9,18
1519,24049,12/28/2025,2,1
1520,27695,1/7/2026,3.7,4
1521,45383,12/8/2025,6.4,6
1522,12842,11/18/2025,2.9,24
1523,10227,12/9/2025,9,6
1524,16640,12/14/2025,2.8,25
1525,35422,11/18/2025,8,25
1526,13023,11/17/2025,1.4,7
1527,36778,12/17/2025,8,10
1528,40045,1/3/2026,6.5,10
1529,38144,11/26/2025,4.8,7
1530,21935,11/24/2025,9.7,24
1531,36901,12/3/2025,5,9
1532,40365,12/6/2025,4.4,3
1533,24331,11/16/2025,4.1,25
1534,38169,11/14/2025,1.2,10
1535,40967,1/7/2026,1.1,10
1536,45786,11/22/2025,1.4,14
1537,15042,12/2/2025,10.2,18
1538,35112,1/8/2026,5.9,25
1539,47831,12/23/2025,9.1,13
1540,47104,12/4/2025,7.9,17
