ride_id,rider_id,rider_name,rider_city,rider_rating,signup_date,driver_id,driver_name,driver_city,driver_rating,ride_city,ride_status,request_time,start_time,end_time,waiting_time_min,ride_duration_min,distance_km,fare_amount,payment_method,payment_time,is_paid,fare_per_km,ride_date
RID5399,R4580,Rider_4580,Mumbai,4.6,2025-09-23,D4179,Driver_4179,Chennai,4.1,Chennai,COMPLETED,2023-06-01 19:06:17,2023-06-01 19:18:11,2023-06-01 19:30:54,11.9,12.72,5.1,81.6,CARD,2023-06-01 19:30:53,True,16.0,2023-06-01
RID15740,R6141,Rider_6141,Bangalore,4.4,2023-05-12,D2451,Driver_2451,Hyderabad,4.3,Hyderabad,COMPLETED,2024-02-29 16:53:01,2024-02-29 17:07:43,2024-02-29 17:28:40,14.7,20.95,13.18,191.11,UPI,2024-02-29 17:28:40,True,14.5,2024-02-29
RID26503,R5869,Rider_5869,Hyderabad,3.9,2022-02-25,D4865,Driver_4865,Bangalore,4.2,Bangalore,COMPLETED,2023-12-14 11:35:00,2023-12-14 11:46:04,2023-12-14 11:56:41,11.07,10.62,7.87,133.79,CASH,2023-12-14 11:56:41,True,17.0,2023-12-14
RID20539,R4986,Rider_4986,Hyderabad,4.6,2023-08-11,D3063,Driver_3063,Chennai,4.2,Chennai,COMPLETED,2023-05-31 03:37:43,2023-05-31 03:49:21,2023-05-31 04:11:54,11.63,22.55,9.75,156.0,UPI,2023-05-31 04:11:53,True,16.0,2023-05-31
RID15854,R3372,Rider_3372,Bangalore,4.7,2025-10-29,D4167,Driver_4167,Chennai,4.6,Chennai,COMPLETED,2025-07-30 08:09:00,2025-07-30 08:19:09,2025-07-30 08:35:03,10.15,15.9,12.5,200.0,CARD,2025-07-30 08:35:02,True,16.0,2025-07-30
RID33336,R2868,Rider_2868,Mumbai,4.8,2024-06-26,D1747,Driver_1747,Hyderabad,4.3,Hyderabad,COMPLETED,2025-07-20 18:00:50,2025-07-20 18:15:02,2025-07-20 18:31:51,14.2,16.82,11.84,171.68,UPI,2025-07-20 18:31:51,True,14.5,2025-07-20
RID7255,R4186,Rider_4186,Hyderabad,4.5,2023-04-01,D4041,Driver_4041,Bangalore,4.9,Bangalore,COMPLETED,2025-06-29 22:31:32,2025-06-29 22:38:14,2025-06-29 22:49:48,6.7,11.57,10.63,212.6,UPI,2025-06-29 22:49:47,True,20.0,2025-06-29
RID31586,R8920,Rider_8920,Mumbai,3.8,2025-11-26,D3343,Driver_3343,Bangalore,4.3,Bangalore,COMPLETED,2024-10-25 17:16:53,2024-10-25 17:26:56,2024-10-25 17:44:08,10.05,17.2,3.0,51.0,UPI,2024-10-25 17:44:07,True,17.0,2024-10-25
RID16354,R2030,Rider_2030,Chennai,4.1,2024-11-15,D4691,Driver_4691,Bangalore,4.2,Bangalore,COMPLETED,2024-04-15 21:53:57,2024-04-15 22:04:55,2024-04-15 22:31:25,10.97,26.5,9.53,162.01,UPI,2024-04-15 22:31:24,True,17.0,2024-04-15
RID15413,R6606,Rider_6606,Delhi,3.7,2024-09-05,D1891,Driver_1891,Hyderabad,4.2,Hyderabad,COMPLETED,2024-08-28 15:09:50,2024-08-28 15:23:40,2024-08-28 15:35:41,13.83,12.02,9.72,140.94,UPI,2024-08-28 15:35:41,True,14.5,2024-08-28
RID13387,R7192,Rider_7192,Chennai,4.2,2023-11-06,D2692,Driver_2692,Hyderabad,3.6,Hyderabad,COMPLETED,2023-12-11 07:13:23,2023-12-11 07:26:55,2023-12-11 07:49:48,13.53,22.88,10.58,121.67,UPI,2023-12-11 07:49:47,True,11.5,2023-12-11
RID11632,R3250,Rider_3250,Hyderabad,4.1,2023-09-05,D3944,Driver_3944,Delhi,4.0,Delhi,COMPLETED,2024-11-02 03:47:27,2024-11-02 04:05:23,2024-11-02 04:27:10,17.93,21.78,12.2,122.0,UPI,2024-11-02 04:27:09,True,10.0,2024-11-02
RID29858,R3676,Rider_3676,Chennai,4.7,2024-05-08,D4029,Driver_4029,Bangalore,4.3,Bangalore,COMPLETED,2025-08-04 01:28:49,2025-08-04 01:39:45,2025-08-04 02:07:03,10.93,27.3,5.72,97.24,UPI,2025-08-04 02:07:03,True,17.0,2025-08-04
RID29631,R6000,Rider_6000,Hyderabad,4.6,2023-05-04,D1274,Driver_1274,Mumbai,4.5,Mumbai,COMPLETED,2023-10-02 20:01:23,2023-10-02 20:14:03,2023-10-02 20:30:43,12.67,16.67,13.44,201.6,CARD,2023-10-02 20:30:43,True,15.0,2023-10-02
RID5380,R8306,Rider_8306,Mumbai,4.6,2024-08-09,D2240,Driver_2240,Chennai,4.7,Chennai,COMPLETED,2023-08-22 00:18:14,2023-08-22 00:29:02,2023-08-22 00:40:05,10.8,11.05,5.21,83.36,CARD,2023-08-22 00:40:04,True,16.0,2023-08-22
RID6005,R7727,Rider_7727,Delhi,4.1,2024-12-20,D4044,Driver_4044,Chennai,4.6,Chennai,COMPLETED,2025-09-13 16:35:33,2025-09-13 16:46:14,2025-09-13 16:57:21,10.68,11.12,8.57,137.12,UPI,2025-09-13 16:57:20,True,16.0,2025-09-13
RID28003,R8411,Rider_8411,Delhi,3.9,2023-01-12,D2045,Driver_2045,Hyderabad,4.0,Hyderabad,COMPLETED,2023-04-30 09:45:35,2023-04-30 09:57:37,2023-04-30 10:12:57,12.03,15.33,3.99,45.89,CARD,2023-04-30 10:12:56,True,11.5,2023-04-30
RID13799,R8663,Rider_8663,Hyderabad,4.2,2022-07-29,D1359,Driver_1359,Hyderabad,3.7,Hyderabad,COMPLETED,2023-11-11 18:04:37,2023-11-11 18:19:50,2023-11-11 18:34:03,15.22,14.22,6.76,77.74,UPI,2023-11-11 18:34:03,True,11.5,2023-11-11
RID4657,R6548,Rider_6548,Bangalore,3.7,2025-05-19,D4333,Driver_4333,Bangalore,4.4,Bangalore,COMPLETED,2025-04-03 11:46:00,2025-04-03 11:54:22,2025-04-03 12:13:16,8.37,18.9,2.03,40.6,UPI,2025-04-03 12:13:15,True,20.0,2025-04-03
RID29765,R4305,Rider_4305,Mumbai,4.1,2024-08-05,D929,Driver_929,Bangalore,4.4,Bangalore,COMPLETED,2025-03-01 08:11:25,2025-03-01 08:22:11,2025-03-01 08:38:29,10.77,16.3,4.5,76.5,UPI,2025-03-01 08:38:28,True,17.0,2025-03-01
RID29671,R1834,Rider_1834,Hyderabad,3.9,2022-07-18,D3880,Driver_3880,Bangalore,4.5,Bangalore,COMPLETED,2025-04-17 21:44:51,2025-04-17 21:55:01,2025-04-17 22:05:46,10.17,10.75,12.31,209.27,UPI,2025-04-17 22:05:46,True,17.0,2025-04-17
RID31793,R2040,Rider_2040,Hyderabad,4.2,2024-12-24,D1980,Driver_1980,Bangalore,4.5,Bangalore,COMPLETED,2025-03-21 03:29:00,2025-03-21 03:37:13,2025-03-21 03:47:15,8.22,10.03,11.1,222.0,UPI,2025-03-21 03:47:14,True,20.0,2025-03-21
RID22058,R1962,Rider_1962,Mumbai,4.4,2024-10-29,D2900,Driver_2900,Chennai,4.3,Chennai,COMPLETED,2025-10-08 13:58:53,2025-10-08 14:11:02,2025-10-08 14:28:27,12.15,17.42,10.81,172.96,CARD,2025-10-08 14:28:27,True,16.0,2025-10-08
RID2856,R1287,Rider_1287,Hyderabad,4.1,2022-12-09,D1446,Driver_1446,Mumbai,4.0,Mumbai,COMPLETED,2024-03-19 23:38:31,2024-03-19 23:53:57,2024-03-20 00:08:13,15.43,14.27,11.03,132.36,UPI,2024-03-20 00:08:13,True,12.0,2024-03-19
RID20822,R5971,Rider_5971,Bangalore,4.2,2022-12-06,D2048,Driver_2048,Bangalore,4.2,Bangalore,COMPLETED,2023-01-14 01:13:27,2023-01-14 01:22:20,2023-01-14 01:39:15,8.88,16.92,6.01,120.2,CASH,2023-01-14 01:39:15,True,20.0,2023-01-14
RID5737,R1729,Rider_1729,Bangalore,3.8,2022-04-28,D2791,Driver_2791,Chennai,4.2,Chennai,COMPLETED,2023-05-02 00:00:38,2023-05-02 00:12:22,2023-05-02 00:39:32,11.73,27.17,9.99,159.84,CARD,2023-05-02 00:39:32,True,16.0,2023-05-02
RID18299,R4873,Rider_4873,Mumbai,4.2,2022-04-10,D3757,Driver_3757,Bangalore,4.4,Bangalore,COMPLETED,2025-07-27 17:05:37,2025-07-27 17:13:31,2025-07-27 17:33:55,7.9,20.4,2.7,54.0,CARD,2025-07-27 17:33:54,True,20.0,2025-07-27
RID2021,R344,Rider_344,Delhi,3.8,2025-09-26,D4640,Driver_4640,Chennai,3.9,Chennai,COMPLETED,2024-05-04 06:15:40,2024-05-04 06:27:26,2024-05-04 06:49:31,11.77,22.08,11.66,151.58,CARD,2024-05-04 06:49:30,True,13.0,2024-05-04
RID32106,R1252,Rider_1252,Mumbai,4.7,2023-02-19,D4928,Driver_4928,Hyderabad,4.4,Hyderabad,COMPLETED,2024-11-15 09:27:23,2024-11-15 09:40:20,2024-11-15 09:57:20,12.95,17.0,2.89,41.91,UPI,2024-11-15 09:57:20,True,14.5,2024-11-15
RID26747,R8906,Rider_8906,Hyderabad,4.0,2025-12-21,D1777,Driver_1777,Chennai,4.4,Chennai,COMPLETED,2023-10-21 01:54:22,2023-10-21 02:04:00,2023-10-21 02:23:11,9.63,19.18,5.73,108.87,UPI,2023-10-21 02:23:11,True,19.0,2023-10-21
RID23011,R7929,Rider_7929,Hyderabad,4.4,2022-01-01,D1155,Driver_1155,Chennai,4.6,Chennai,COMPLETED,2024-12-16 13:42:37,2024-12-16 13:54:22,2024-12-16 14:22:16,11.75,27.9,8.01,128.16,UPI,2024-12-16 14:22:16,True,16.0,2024-12-16
RID11777,R1546,Rider_1546,Bangalore,3.6,2024-04-28,D2915,Driver_2915,Bangalore,4.5,Bangalore,COMPLETED,2023-04-17 19:24:24,2023-04-17 19:35:40,2023-04-17 20:00:15,11.27,24.58,3.28,55.76,UPI,2023-04-17 20:00:15,True,17.0,2023-04-17
RID31896,R2738,Rider_2738,Hyderabad,3.7,2023-10-26,D2226,Driver_2226,Mumbai,4.0,Mumbai,COMPLETED,2025-05-29 08:11:33,2025-05-29 08:26:23,2025-05-29 08:37:37,14.83,11.23,10.13,121.56,UPI,2025-05-29 08:37:36,True,12.0,2025-05-29
RID2166,R5392,Rider_5392,Chennai,3.9,2023-01-08,D1901,Driver_1901,Bangalore,4.3,Bangalore,COMPLETED,2025-04-10 11:22:30,2025-04-10 11:33:08,2025-04-10 12:02:09,10.63,29.02,13.4,227.8,CASH,2025-04-10 12:02:09,True,17.0,2025-04-10
RID32500,R847,Rider_847,Mumbai,4.0,2024-08-23,D3128,Driver_3128,Mumbai,4.0,Mumbai,COMPLETED,2024-08-10 12:45:11,2024-08-10 12:58:27,2024-08-10 13:22:18,13.27,23.85,12.08,144.96,CARD,2024-08-10 13:22:17,True,12.0,2024-08-10
RID6957,R7324,Rider_7324,Bangalore,4.7,2024-11-17,D997,Driver_997,Bangalore,5.0,Bangalore,COMPLETED,2025-02-10 13:30:02,2025-02-10 13:38:28,2025-02-10 13:56:49,8.43,18.35,10.95,219.0,UPI,2025-02-10 13:56:48,True,20.0,2025-02-10
RID6561,R3586,Rider_3586,Mumbai,3.6,2024-05-14,D440,Driver_440,Hyderabad,3.6,Hyderabad,COMPLETED,2023-04-14 15:29:55,2023-04-14 15:46:24,2023-04-14 15:57:13,16.48,10.82,6.73,77.4,UPI,2023-04-14 15:57:13,True,11.5,2023-04-14
RID4745,R8975,Rider_8975,Delhi,3.9,2022-12-02,D677,Driver_677,Mumbai,3.7,Mumbai,COMPLETED,2024-09-25 20:00:43,2024-09-25 20:15:53,2024-09-25 20:28:57,15.17,13.07,13.47,161.64,UPI,2024-09-25 20:28:56,True,12.0,2024-09-25
RID28186,R1302,Rider_1302,Hyderabad,3.7,2022-12-16,D2088,Driver_2088,Chennai,4.0,Chennai,COMPLETED,2024-05-28 14:39:44,2024-05-28 14:49:46,2024-05-28 15:09:05,10.03,19.32,10.13,131.69,CARD,2024-05-28 15:09:05,True,13.0,2024-05-28
RID6365,R4960,Rider_4960,Mumbai,3.9,2023-06-20,D232,Driver_232,Mumbai,4.3,Mumbai,COMPLETED,2023-12-11 11:06:02,2023-12-11 11:19:58,2023-12-11 11:44:08,13.93,24.17,3.43,51.45,CARD,2023-12-11 11:44:07,True,15.0,2023-12-11
RID25006,R3388,Rider_3388,Bangalore,4.3,2022-11-14,D2802,Driver_2802,Delhi,3.9,Delhi,COMPLETED,2023-06-20 12:39:02,2023-06-20 13:00:04,2023-06-20 13:25:24,21.03,25.33,11.94,119.4,CASH,2023-06-20 13:25:24,True,10.0,2023-06-20
RID501,R584,Rider_584,Hyderabad,3.8,2024-09-18,D1513,Driver_1513,Delhi,3.6,Delhi,COMPLETED,2023-10-10 16:32:32,2023-10-10 16:51:51,2023-10-10 17:14:42,19.32,22.85,2.79,27.9,CARD,2023-10-10 17:14:41,True,10.0,2023-10-10
RID33413,R7637,Rider_7637,Delhi,4.2,2022-12-22,D2395,Driver_2395,Bangalore,4.8,Bangalore,COMPLETED,2023-02-12 07:29:25,2023-02-12 07:37:25,2023-02-12 08:00:04,8.0,22.65,8.43,168.6,UPI,2023-02-12 08:00:03,True,20.0,2023-02-12
RID17259,R7611,Rider_7611,Hyderabad,4.1,2022-11-22,D1597,Driver_1597,Mumbai,3.8,Mumbai,COMPLETED,2024-09-10 13:39:55,2024-09-10 13:55:12,2024-09-10 14:06:59,15.28,11.78,8.64,103.68,CARD,2024-09-10 14:06:58,True,12.0,2024-09-10
RID13937,R2973,Rider_2973,Delhi,4.1,2024-11-17,D277,Driver_277,Chennai,4.5,Chennai,COMPLETED,2024-01-11 13:41:59,2024-01-11 13:50:34,2024-01-11 14:13:42,8.58,23.13,9.17,174.23,UPI,2024-01-11 14:13:42,True,19.0,2024-01-11
RID20184,R9905,Rider_9905,Bangalore,3.8,2024-10-31,D2474,Driver_2474,Bangalore,4.1,Bangalore,COMPLETED,2025-05-07 10:37:22,2025-05-07 10:48:55,2025-05-07 11:02:53,11.55,13.97,13.95,237.15,CASH,2025-05-07 11:02:52,True,17.0,2025-05-07
RID31941,R3598,Rider_3598,Chennai,4.4,2022-07-24,D3711,Driver_3711,Hyderabad,3.5,Hyderabad,COMPLETED,2025-02-19 08:36:41,2025-02-19 08:53:51,2025-02-19 09:17:09,17.17,23.3,13.09,150.53,UPI,2025-02-19 09:17:09,True,11.5,2025-02-19
RID7097,R9504,Rider_9504,Chennai,4.0,2024-02-07,D1264,Driver_1264,Chennai,4.8,Chennai,COMPLETED,2023-12-17 16:15:20,2023-12-17 16:25:04,2023-12-17 16:50:11,9.73,25.12,10.92,207.48,CASH,2023-12-17 16:50:11,True,19.0,2023-12-17
RID29080,R9110,Rider_9110,Mumbai,4.3,2022-09-19,D925,Driver_925,Hyderabad,3.6,Hyderabad,COMPLETED,2024-07-30 15:00:34,2024-07-30 15:15:35,2024-07-30 15:35:48,15.02,20.22,12.35,142.03,CARD,2024-07-30 15:35:47,True,11.5,2024-07-30
RID12227,R2768,Rider_2768,Delhi,4.0,2022-09-07,D4729,Driver_4729,Mumbai,3.7,Mumbai,COMPLETED,2023-02-14 13:13:31,2023-02-14 13:31:22,2023-02-14 13:55:46,17.85,24.4,3.2,38.4,CARD,2023-02-14 13:55:46,True,12.0,2023-02-14
RID27456,R6212,Rider_6212,Chennai,4.3,2022-06-20,D1417,Driver_1417,Chennai,4.8,Chennai,COMPLETED,2025-05-21 05:35:12,2025-05-21 05:45:26,2025-05-21 06:02:27,10.23,17.02,9.39,150.24,CARD,2025-05-21 06:02:26,True,16.0,2025-05-21
RID10652,R9436,Rider_9436,Chennai,4.8,2024-10-06,D129,Driver_129,Delhi,3.4,Delhi,COMPLETED,2024-02-15 23:37:56,2024-02-15 23:57:47,2024-02-16 00:18:19,19.85,20.53,12.28,122.8,CARD,2024-02-16 00:18:19,True,10.0,2024-02-15
RID3249,R1629,Rider_1629,Delhi,3.9,2025-04-23,D4719,Driver_4719,Delhi,3.9,Delhi,COMPLETED,2026-01-03 10:21:17,2026-01-03 10:41:34,2026-01-03 10:52:42,20.28,11.13,5.91,59.1,CASH,2026-01-03 10:52:42,True,10.0,2026-01-03
RID31148,R854,Rider_854,Chennai,3.7,2023-10-19,D3668,Driver_3668,Chennai,4.7,Chennai,COMPLETED,2024-06-03 14:46:14,2024-06-03 14:57:14,2024-06-03 15:23:08,11.0,25.9,2.98,47.68,CARD,2024-06-03 15:23:08,True,16.0,2024-06-03
RID15017,R5064,Rider_5064,Mumbai,3.7,2024-12-24,D3814,Driver_3814,Chennai,4.7,Chennai,COMPLETED,2023-01-11 09:10:28,2023-01-11 09:21:44,2023-01-11 09:40:47,11.27,19.05,4.24,67.84,CARD,2023-01-11 09:40:46,True,16.0,2023-01-11
RID11100,R7884,Rider_7884,Bangalore,4.5,2025-10-16,D977,Driver_977,Bangalore,4.1,Bangalore,COMPLETED,2024-04-10 21:43:18,2024-04-10 21:53:26,2024-04-10 22:19:49,10.13,26.38,10.31,175.27,CARD,2024-04-10 22:19:49,True,17.0,2024-04-10
RID17200,R5249,Rider_5249,Mumbai,4.7,2022-01-01,D4222,Driver_4222,Mumbai,4.3,Mumbai,COMPLETED,2025-12-21 22:17:07,2025-12-21 22:29:53,2025-12-21 22:48:32,12.77,18.65,8.32,124.8,UPI,2025-12-21 22:48:31,True,15.0,2025-12-21
RID4610,R8717,Rider_8717,Mumbai,3.9,2022-11-07,D2573,Driver_2573,Bangalore,4.2,Bangalore,COMPLETED,2023-07-20 11:19:29,2023-07-20 11:28:17,2023-07-20 11:53:17,8.8,25.0,12.35,247.0,CARD,2023-07-20 11:53:16,True,20.0,2023-07-20
RID15610,R3093,Rider_3093,Mumbai,4.8,2023-12-19,D348,Driver_348,Chennai,4.9,Chennai,COMPLETED,2025-11-04 10:40:48,2025-11-04 10:50:29,2025-11-04 11:12:22,9.68,21.88,12.73,241.87,CARD,2025-11-04 11:12:22,True,19.0,2025-11-04
RID11488,R4349,Rider_4349,Bangalore,4.0,2022-08-05,D1006,Driver_1006,Bangalore,4.9,Bangalore,COMPLETED,2025-06-24 18:03:33,2025-06-24 18:13:38,2025-06-24 18:42:44,10.08,29.1,2.47,41.99,CASH,2025-06-24 18:42:44,True,17.0,2025-06-24
RID32910,R977,Rider_977,Mumbai,3.8,2024-09-25,D4500,Driver_4500,Bangalore,4.8,Bangalore,COMPLETED,2024-07-06 20:28:15,2024-07-06 20:37:12,2024-07-06 20:52:28,8.95,15.27,3.17,63.4,CARD,2024-07-06 20:52:28,True,20.0,2024-07-06
RID3163,R8325,Rider_8325,Bangalore,3.8,2024-05-25,D630,Driver_630,Bangalore,4.5,Bangalore,COMPLETED,2023-10-13 06:59:02,2023-10-13 07:08:04,2023-10-13 07:21:44,9.03,13.67,3.06,61.2,UPI,2023-10-13 07:21:43,True,20.0,2023-10-13
RID15043,R7557,Rider_7557,Delhi,3.6,2024-03-28,D483,Driver_483,Mumbai,4.1,Mumbai,COMPLETED,2023-02-15 08:57:34,2023-02-15 09:13:17,2023-02-15 09:25:37,15.72,12.33,8.84,132.6,UPI,2023-02-15 09:25:37,True,15.0,2023-02-15
RID4399,R4058,Rider_4058,Delhi,4.7,2024-03-25,D3229,Driver_3229,Bangalore,4.5,Bangalore,COMPLETED,2023-10-19 11:33:18,2023-10-19 11:42:51,2023-10-19 11:54:44,9.55,11.88,4.34,86.8,UPI,2023-10-19 11:54:44,True,20.0,2023-10-19
RID20205,R9418,Rider_9418,Bangalore,4.6,2026-01-17,D2104,Driver_2104,Delhi,3.4,Delhi,COMPLETED,2025-05-29 02:59:47,2025-05-29 03:19:04,2025-05-29 03:41:18,19.28,22.23,8.24,82.4,UPI,2025-05-29 03:41:17,True,10.0,2025-05-29
RID21974,R230,Rider_230,Delhi,3.8,2025-07-02,D568,Driver_568,Hyderabad,3.9,Hyderabad,COMPLETED,2024-03-28 23:17:12,2024-03-28 23:29:43,2024-03-28 23:58:27,12.52,28.73,6.4,73.6,UPI,2024-03-28 23:58:27,True,11.5,2024-03-28
RID5437,R972,Rider_972,Bangalore,4.6,2022-05-10,D4777,Driver_4777,Chennai,4.2,Chennai,COMPLETED,2025-03-04 14:49:13,2025-03-04 14:58:42,2025-03-04 15:24:23,9.48,25.68,8.7,165.3,CARD,2025-03-04 15:24:22,True,19.0,2025-03-04
RID4381,R7170,Rider_7170,Bangalore,4.5,2022-12-14,D764,Driver_764,Chennai,4.4,Chennai,COMPLETED,2025-11-03 19:38:20,2025-11-03 19:49:45,2025-11-03 20:01:52,11.42,12.12,6.52,104.32,UPI,2025-11-03 20:01:52,True,16.0,2025-11-03
RID11640,R6398,Rider_6398,Hyderabad,4.3,2023-03-03,D1548,Driver_1548,Hyderabad,3.9,Hyderabad,COMPLETED,2025-01-06 00:49:20,2025-01-06 01:02:36,2025-01-06 01:27:48,13.27,25.2,7.63,87.75,CASH,2025-01-06 01:27:48,True,11.5,2025-01-06
RID10927,R2018,Rider_2018,Bangalore,4.3,2022-09-16,D106,Driver_106,Mumbai,4.5,Mumbai,COMPLETED,2023-01-07 12:07:05,2023-01-07 12:21:32,2023-01-07 12:36:41,14.45,15.15,8.31,124.65,UPI,2023-01-07 12:36:40,True,15.0,2023-01-07
RID30571,R6,Rider_6,Chennai,4.4,2022-02-03,D617,Driver_617,Bangalore,4.7,Bangalore,COMPLETED,2024-10-08 07:34:21,2024-10-08 07:43:22,2024-10-08 07:56:56,9.02,13.57,9.29,185.8,UPI,2024-10-08 07:56:55,True,20.0,2024-10-08
RID25255,R7854,Rider_7854,Delhi,3.7,2022-09-02,D2554,Driver_2554,Mumbai,4.1,Mumbai,COMPLETED,2023-07-13 08:02:02,2023-07-13 08:16:28,2023-07-13 08:46:07,14.43,29.65,9.54,143.1,UPI,2023-07-13 08:46:06,True,15.0,2023-07-13
RID11952,R417,Rider_417,Hyderabad,4.3,2025-05-04,D1932,Driver_1932,Hyderabad,3.9,Hyderabad,COMPLETED,2023-12-19 03:59:24,2023-12-19 04:14:57,2023-12-19 04:27:17,15.55,12.33,10.21,117.42,UPI,2023-12-19 04:27:16,True,11.5,2023-12-19
RID488,R9178,Rider_9178,Mumbai,3.7,2023-10-25,D1897,Driver_1897,Chennai,4.3,Chennai,COMPLETED,2023-07-02 04:23:24,2023-07-02 04:36:08,2023-07-02 04:56:34,12.73,20.43,8.44,135.04,UPI,2023-07-02 04:56:34,True,16.0,2023-07-02
RID33182,R1735,Rider_1735,Mumbai,3.6,2022-09-08,D1579,Driver_1579,Delhi,3.4,Delhi,COMPLETED,2023-03-07 03:20:32,2023-03-07 03:43:19,2023-03-07 03:55:08,22.78,11.82,13.84,138.4,CARD,2023-03-07 03:55:07,True,10.0,2023-03-07
RID1969,R2749,Rider_2749,Chennai,4.0,2024-02-01,D4204,Driver_4204,Chennai,4.4,Chennai,COMPLETED,2023-12-28 01:24:47,2023-12-28 01:34:07,2023-12-28 01:47:11,9.33,13.07,13.9,264.1,UPI,2023-12-28 01:47:10,True,19.0,2023-12-28
RID29884,R2352,Rider_2352,Mumbai,4.2,2025-11-24,D771,Driver_771,Chennai,4.3,Chennai,COMPLETED,2023-01-22 02:27:09,2023-01-22 02:37:15,2023-01-22 02:53:57,10.1,16.7,7.69,123.04,CASH,2023-01-22 02:53:56,True,16.0,2023-01-22
RID32775,R7455,Rider_7455,Chennai,3.8,2023-11-06,D2096,Driver_2096,Chennai,4.1,Chennai,COMPLETED,2025-03-01 11:53:10,2025-03-01 12:05:59,2025-03-01 12:33:10,12.82,27.18,11.93,190.88,UPI,2025-03-01 12:33:09,True,16.0,2025-03-01
RID20742,R6852,Rider_6852,Chennai,4.3,2023-12-06,D3061,Driver_3061,Chennai,4.9,Chennai,COMPLETED,2023-10-31 23:10:18,2023-10-31 23:20:54,2023-10-31 23:32:15,10.6,11.35,10.99,175.84,UPI,2023-10-31 23:32:14,True,16.0,2023-10-31
RID4587,R236,Rider_236,Hyderabad,4.5,2023-01-15,D1703,Driver_1703,Bangalore,4.5,Bangalore,COMPLETED,2024-03-17 22:28:30,2024-03-17 22:38:15,2024-03-17 23:00:04,9.75,21.82,6.92,138.4,CARD,2024-03-17 23:00:04,True,20.0,2024-03-17
RID2759,R3804,Rider_3804,Delhi,4.2,2024-06-26,D4631,Driver_4631,Bangalore,4.1,Bangalore,COMPLETED,2023-10-21 12:23:35,2023-10-21 12:36:04,2023-10-21 12:47:55,12.48,11.85,12.72,216.24,CARD,2023-10-21 12:47:54,True,17.0,2023-10-21
RID25792,R5315,Rider_5315,Mumbai,3.7,2023-01-13,D2481,Driver_2481,Hyderabad,4.5,Hyderabad,COMPLETED,2024-03-30 07:58:28,2024-03-30 08:12:19,2024-03-30 08:40:25,13.85,28.1,8.42,122.09,UPI,2024-03-30 08:40:25,True,14.5,2024-03-30
RID1092,R7866,Rider_7866,Chennai,3.7,2022-08-04,D4204,Driver_4204,Chennai,4.4,Chennai,COMPLETED,2023-11-11 10:45:20,2023-11-11 10:54:52,2023-11-11 11:12:17,9.53,17.42,13.99,265.81,CARD,2023-11-11 11:12:17,True,19.0,2023-11-11
RID32287,R2055,Rider_2055,Bangalore,4.2,2024-10-29,D4632,Driver_4632,Mumbai,4.5,Mumbai,COMPLETED,2023-10-13 15:25:24,2023-10-13 15:39:54,2023-10-13 15:54:28,14.5,14.57,5.51,82.65,UPI,2023-10-13 15:54:28,True,15.0,2023-10-13
RID30355,R6150,Rider_6150,Delhi,3.8,2023-08-28,D379,Driver_379,Bangalore,4.1,Bangalore,COMPLETED,2023-05-07 14:24:41,2023-05-07 14:33:27,2023-05-07 14:57:27,8.77,24.0,10.89,217.8,UPI,2023-05-07 14:57:26,True,20.0,2023-05-07
RID12374,R755,Rider_755,Chennai,4.6,2025-06-14,D2804,Driver_2804,Bangalore,4.6,Bangalore,COMPLETED,2024-08-29 06:23:05,2024-08-29 06:31:26,2024-08-29 06:55:23,8.35,23.95,12.85,257.0,UPI,2024-08-29 06:55:22,True,20.0,2024-08-29
RID3579,R2335,Rider_2335,Hyderabad,4.2,2022-10-20,D4393,Driver_4393,Chennai,4.7,Chennai,COMPLETED,2023-11-01 09:19:44,2023-11-01 09:28:37,2023-11-01 09:55:44,8.88,27.12,9.26,175.94,CASH,2023-11-01 09:55:44,True,19.0,2023-11-01
RID2848,R6961,Rider_6961,Delhi,3.8,2023-08-03,D1770,Driver_1770,Delhi,3.6,Delhi,COMPLETED,2024-11-12 14:49:31,2024-11-12 15:07:45,2024-11-12 15:20:51,18.23,13.1,9.28,92.8,CARD,2024-11-12 15:20:50,True,10.0,2024-11-12
RID18701,R1158,Rider_1158,Mumbai,4.2,2023-09-15,D3179,Driver_3179,Chennai,4.8,Chennai,COMPLETED,2025-05-17 05:45:11,2025-05-17 05:54:23,2025-05-17 06:20:18,9.2,25.92,13.23,251.37,UPI,2025-05-17 06:20:17,True,19.0,2025-05-17
RID27571,R5253,Rider_5253,Chennai,4.8,2023-07-01,D2936,Driver_2936,Delhi,3.6,Delhi,COMPLETED,2025-01-17 01:34:59,2025-01-17 01:53:45,2025-01-17 02:06:28,18.77,12.72,9.98,99.8,UPI,2025-01-17 02:06:27,True,10.0,2025-01-17
RID12551,R3378,Rider_3378,Delhi,4.4,2024-11-05,D1036,Driver_1036,Delhi,3.3,Delhi,COMPLETED,2024-07-24 01:52:44,2024-07-24 02:15:34,2024-07-24 02:41:15,22.83,25.68,4.66,46.6,CASH,2024-07-24 02:41:14,True,10.0,2024-07-24
RID26815,R634,Rider_634,Mumbai,4.3,2025-09-14,D4580,Driver_4580,Chennai,4.0,Chennai,COMPLETED,2025-08-21 07:57:10,2025-08-21 08:09:43,2025-08-21 08:27:15,12.55,17.53,9.93,129.09,CARD,2025-08-21 08:27:15,True,13.0,2025-08-21
